Seafloor Age,Distance Along Trench,Trench Absolute Orthogonal,Convergence Orthogonal,Convergence Parallel,decompacted sediment thickness,sediment thickness,ocean crust carbon percent,Label
43.56,22.78,-3.47,8.38,1.21,-0.0,165.52,2.46,0
42.75,22.78,-3.47,8.38,1.21,0.0,173.33,2.45,0
46.32,22.78,-3.47,8.38,1.21,0.0,173.57,2.49,0
45.86,22.78,-3.47,8.38,1.21,0.0,173.25,2.5,0
45.12,22.78,-3.47,8.38,1.21,0.0,172.93,2.49,0
43.97,22.78,-3.46,8.38,1.21,0.0,172.47,2.48,0
33.03,22.78,-3.46,8.38,1.21,0.0,172.15,2.37,0
33.82,22.78,-3.46,8.38,1.21,0.0,172.34,2.38,0
31.7,22.78,-3.46,8.38,1.21,0.0,172.01,2.36,0
34.3,22.78,-3.1,5.5,-0.59,0.0,171.68,2.38,0
34.16,22.78,-3.1,5.5,-0.59,0.0,171.78,2.38,0
34.06,22.78,-3.09,5.5,-0.59,0.0,170.29,2.38,0
33.92,22.78,-3.09,5.5,-0.59,0.0,168.79,2.38,0
33.8,22.78,-3.09,5.5,-0.59,0.0,167.58,2.38,0
33.67,22.78,-3.09,5.5,-0.59,0.0,163.93,2.39,0
35.98,22.78,-3.09,5.5,-0.59,0.0,162.65,2.45,0
35.87,22.78,-3.08,5.5,-0.59,0.0,159.67,2.47,0
33.31,22.78,-3.08,5.5,-0.59,0.0,158.42,2.42,0
35.67,22.78,-3.08,5.5,-0.59,0.0,157.5,2.5,0
35.58,22.78,-1.32,5.15,-1.05,-0.0,154.78,2.51,0
35.74,22.78,-1.32,5.15,-1.05,-0.0,152.96,2.52,0
35.87,22.78,-1.32,5.15,-1.05,0.02,151.64,2.52,0
36.02,22.78,-1.32,5.15,-1.05,-0.0,150.77,2.52,0
36.17,22.78,-1.32,5.15,-1.05,-0.0,146.8,2.51,0
36.24,22.78,-1.32,5.15,-1.05,0.0,145.84,2.49,0
36.31,22.78,-1.32,5.15,-1.05,0.01,145.25,2.47,0
36.24,22.78,-1.32,5.15,-1.05,0.0,144.61,2.45,0
36.29,22.78,-1.32,5.15,-1.05,0.0,144.72,2.42,0
36.35,22.78,-1.32,5.15,-1.05,0.0,141.81,2.38,0
4.54,9.43,-1.98,4.38,0.15,53.28,4724.53,0.94,0
6.68,10.54,-1.98,4.39,0.14,45.91,6245.4,1.12,0
6.61,10.99,-1.99,4.4,0.12,44.39,6040.36,1.15,0
6.49,11.48,-1.99,4.41,0.11,48.52,5866.76,1.17,0
6.33,12.04,-2.0,4.43,0.09,179.22,5693.58,1.19,0
6.81,12.65,-2.0,4.44,0.08,113.85,583.4,1.25,0
6.74,11.36,-2.01,4.45,0.06,116.19,1476.4,1.27,0
9.18,13.17,-2.01,4.46,0.05,115.2,1468.88,1.4,0
9.12,13.17,-2.02,4.47,0.03,111.6,946.56,1.41,0
9.03,14.4,-2.03,4.48,0.02,111.22,1746.06,1.41,0
8.97,14.4,-2.04,4.45,-0.13,97.23,1050.74,1.42,0
9.36,14.4,-2.26,4.18,-1.34,95.84,955.86,1.44,0
8.81,14.4,-2.27,4.19,-1.35,102.03,1042.36,1.42,0
10.47,14.4,-2.27,4.19,-1.36,98.89,985.76,1.48,0
9.0,14.4,-2.28,4.2,-1.37,95.49,975.77,1.44,0
8.31,14.4,-2.29,4.2,-1.38,93.43,960.73,1.42,0
8.03,14.4,-2.29,4.2,-1.4,88.69,942.67,1.43,0
12.29,14.4,-2.3,4.21,-1.41,87.56,1096.44,1.53,0
11.86,14.4,-2.3,4.21,-1.42,36.2,1068.36,1.53,0
13.96,15.23,-2.03,3.67,-2.5,36.21,1050.19,1.63,0
13.39,15.54,-2.04,5.29,-3.02,39.78,1193.55,1.63,0
13.31,15.16,-2.05,5.37,-3.07,35.43,1175.02,1.65,0
13.29,15.48,-2.05,5.27,-3.07,41.67,1159.05,1.67,0
15.0,15.86,-2.06,5.18,-3.06,37.89,1095.43,1.75,0
15.64,16.37,-2.06,5.08,-3.05,34.18,1045.06,1.78,0
15.74,16.86,-2.07,5.85,-2.71,28.5,964.95,1.8,0
18.65,17.34,-2.08,6.94,-2.32,26.04,924.2,1.9,0
21.62,16.38,-2.1,8.97,-2.42,13.18,814.73,1.98,0
21.7,45.04,-2.0,9.23,2.28,9.59,773.38,1.97,0
22.94,44.82,-2.0,9.21,2.2,11.22,726.82,1.96,0
21.34,44.6,-1.95,7.34,0.07,12.8,700.62,1.95,0
20.7,44.38,-1.95,7.08,-0.21,9.98,666.9,1.93,0
21.13,44.14,-1.95,7.02,-0.25,10.3,663.95,1.92,0
20.61,43.9,-1.95,6.96,-0.3,11.38,640.14,1.91,0
22.26,43.67,-1.96,6.89,-0.34,10.37,626.18,1.91,0
21.54,43.44,-1.96,6.83,-0.39,10.72,606.08,1.9,0
20.76,43.31,-1.97,6.77,-0.44,11.31,586.13,1.89,0
22.12,43.17,-1.31,4.85,-2.06,13.44,559.98,1.9,0
20.47,43.04,-1.35,4.52,-2.31,11.47,438.16,1.88,0
18.68,42.91,-1.35,4.44,-2.33,10.68,419.59,1.86,0
19.03,42.78,-1.36,4.43,-2.4,10.29,408.69,1.86,0
17.1,42.65,-1.36,4.61,-2.62,9.62,393.55,1.83,0
15.06,42.52,-1.37,4.53,-2.64,10.1,384.55,1.8,0
15.12,42.39,-1.37,4.45,-2.67,4.76,371.06,1.8,0
12.96,42.27,-1.55,4.8,-2.48,4.24,313.67,1.76,0
10.95,42.14,-3.14,8.58,-0.55,3.63,304.97,1.72,0
12.64,42.01,-3.15,8.39,-0.68,3.62,328.22,1.75,0
7.33,41.96,-2.56,8.01,-0.79,3.3,317.95,1.62,0
6.68,41.96,-2.56,7.99,-0.87,3.05,310.67,1.59,0
3.07,41.96,-2.57,11.55,0.96,2.79,303.51,1.4,0
2.43,41.97,-2.57,15.3,2.92,2.07,292.65,1.33,0
1.1,41.98,-2.58,15.9,3.18,1.61,284.67,1.12,0
0.73,42.0,-2.41,19.07,-17.18,1.09,275.27,1.01,0
4.02,41.91,-0.83,10.27,0.61,0.36,268.39,1.44,0
3.72,41.88,-0.84,9.82,-0.05,0.04,260.95,1.42,0
3.07,41.93,-0.84,9.55,-0.18,0.35,252.13,1.37,0
2.39,41.99,-0.84,8.26,-5.02,0.12,246.2,1.3,0
1.72,42.05,-3.91,8.24,-5.0,-0.0,239.25,1.21,0
3.67,41.96,-3.92,10.96,-4.01,-0.0,232.54,1.4,0
0.26,42.01,-3.92,12.08,-3.6,-0.0,224.25,0.68,0
0.19,41.92,-3.92,12.07,-3.56,0.01,343.85,0.79,0
0.3,41.96,-3.92,12.06,-3.52,-0.0,420.52,0.94,0
5.48,41.96,-3.92,11.41,-4.02,0.0,494.48,1.5,0
4.42,41.96,-3.92,11.39,-4.0,0.08,473.01,1.44,0
9.01,41.96,-3.57,12.87,-5.62,0.0,535.7,1.73,0
8.81,41.96,-2.76,16.27,-9.16,-0.0,1345.89,1.73,0
10.48,41.96,-2.76,16.27,-9.14,0.03,1357.39,1.79,0
9.46,41.96,-2.79,16.27,-9.11,29.38,1393.07,1.76,0
68.08,41.96,-2.79,16.35,-9.68,22.4,1402.47,2.51,0
66.36,41.96,-2.78,16.34,-9.73,23.41,1393.02,2.48,0
70.23,41.96,-2.78,14.25,-5.75,29.23,1307.62,2.56,0
70.85,41.96,-2.77,11.16,0.35,35.04,1311.23,2.57,0
70.22,41.96,-2.77,11.17,0.47,37.76,1317.31,2.57,0
70.46,41.96,-2.76,11.52,-0.27,35.41,1328.9,2.58,0
69.84,41.96,-2.76,11.66,-0.53,27.1,1367.3,2.58,0
70.05,41.96,-2.75,11.65,-0.45,20.73,1394.37,2.59,0
70.27,41.96,-2.74,11.71,-0.33,19.16,1374.08,2.59,0
69.66,41.96,-2.74,11.71,-0.24,20.99,1286.43,2.59,0
70.0,41.96,-2.73,11.7,-0.16,22.58,1177.9,2.59,0
70.93,41.96,-2.72,11.68,-0.07,25.44,1085.55,2.59,0
69.92,41.96,-2.44,5.4,3.04,33.18,996.86,2.59,0
70.41,54.2,-2.42,13.73,0.51,37.14,911.44,2.58,0
71.62,54.37,-2.41,13.7,0.38,37.21,931.37,2.57,0
72.35,41.96,-2.39,13.66,0.26,33.44,996.51,2.55,0
72.07,41.96,-2.37,13.62,0.14,32.36,880.09,2.53,0
72.91,41.96,-2.35,13.58,0.02,32.88,1052.51,2.46,0
74.34,41.96,-2.34,13.54,-0.1,28.12,1142.9,2.33,0
74.14,41.96,-2.32,12.2,1.71,22.41,148.46,2.27,0
75.29,41.96,-2.3,12.22,1.64,24.69,149.57,2.18,0
74.63,41.96,-2.28,12.24,1.57,29.89,149.7,2.18,0
67.67,41.96,-2.26,12.26,1.5,32.48,149.89,2.45,0
68.73,41.96,-2.24,12.28,1.43,32.58,150.11,2.34,0
70.52,41.96,-2.22,7.82,2.15,32.87,149.17,2.19,0
69.96,41.96,-2.2,7.85,2.15,33.77,149.84,2.17,0
71.3,41.96,-2.18,7.88,2.15,34.11,149.68,2.12,0
71.78,41.96,-2.16,7.91,2.15,33.89,149.13,2.12,0
71.18,41.96,-2.13,7.94,2.16,34.46,149.44,2.12,0
70.57,41.96,-2.11,8.89,0.16,34.28,148.71,2.12,0
70.87,41.96,-2.09,8.9,0.15,31.71,156.37,2.12,0
71.88,41.96,-2.07,8.9,0.14,30.57,157.11,2.17,0
71.09,41.96,-2.04,8.9,0.13,30.05,157.45,2.18,0
71.37,41.96,-2.02,8.9,0.13,29.22,157.46,2.24,0
72.44,41.96,-3.54,10.45,-1.34,28.67,158.0,2.36,0
70.78,41.96,-3.56,10.51,-1.32,28.32,158.17,2.32,0
71.01,41.96,-3.58,10.56,-1.29,26.28,158.23,2.39,0
72.21,41.96,-3.6,10.62,-1.26,27.93,158.6,2.45,0
71.48,41.96,-3.62,10.68,-1.23,25.37,158.47,2.44,0
72.89,41.96,-2.98,12.63,9.38,27.28,158.84,2.39,0
78.63,41.96,-2.99,12.64,9.4,24.56,158.82,2.42,0
78.96,41.96,-3.0,12.65,9.41,24.11,159.3,2.44,0
80.76,41.96,-3.01,12.66,9.43,23.43,159.54,2.47,0
81.23,41.96,-3.02,12.67,9.44,23.27,159.71,2.47,0
82.67,41.96,-3.03,12.68,9.45,22.66,160.05,2.49,0
84.32,41.96,-3.04,12.68,9.47,22.22,159.99,2.53,0
88.57,41.96,-3.04,12.69,9.48,21.88,160.34,2.66,0
93.07,41.96,-3.05,12.69,9.5,21.44,160.28,2.7,0
94.95,41.96,-3.06,12.69,9.51,21.19,160.62,2.71,0
95.69,41.96,-2.2,13.42,10.96,20.67,159.94,2.71,0
98.14,41.79,-2.68,16.29,10.48,20.07,160.27,2.72,0
95.0,41.45,-2.67,16.31,10.39,19.3,160.7,2.71,0
87.91,41.1,-2.65,17.49,6.59,18.93,162.57,2.68,0
79.13,40.69,-2.63,17.49,6.51,18.35,163.38,2.58,0
74.84,40.27,-2.47,16.73,5.62,17.81,163.65,2.48,0
72.09,40.12,-2.11,14.97,3.66,16.48,164.33,2.45,0
68.63,40.1,-2.1,14.98,3.56,15.41,164.93,2.42,0
66.22,40.08,-2.08,14.98,3.46,14.15,165.83,2.41,0
60.34,40.05,-2.07,14.98,3.36,13.21,166.49,2.34,0
109.59,40.03,-2.58,14.09,0.22,12.95,167.18,2.75,0
106.98,39.89,-2.92,13.21,-2.08,11.95,168.0,2.74,0
100.23,39.66,-2.9,13.16,-2.15,11.44,168.67,2.72,0
96.09,39.42,-2.88,13.11,-2.22,10.95,169.08,2.71,0
88.05,39.19,-2.86,13.06,-2.29,11.02,169.86,2.68,0
83.62,38.95,-2.83,7.65,-1.15,11.48,168.69,2.66,0
81.67,38.57,-2.81,7.62,-1.14,11.88,169.07,2.66,0
77.11,38.33,-2.81,7.52,-1.2,11.5,169.86,2.64,0
75.2,38.09,-2.93,6.82,-1.77,9.43,170.64,2.63,0
72.6,37.9,-2.92,6.8,-1.77,8.8,170.73,2.62,0
71.74,1.81,2.53,1.53,1.01,7.5,169.33,2.62,0
67.27,1.27,2.53,1.54,1.03,7.56,168.52,2.59,0
65.13,1.27,2.54,1.54,1.05,7.25,167.36,2.58,0
63.05,1.27,2.55,1.55,1.07,7.6,167.06,2.56,0
61.11,3.91,2.49,1.63,-0.41,7.38,170.89,2.54,0
59.16,3.72,1.62,2.51,-1.42,7.25,170.52,2.51,0
57.26,3.72,1.31,2.3,-0.83,7.55,170.17,2.48,0
55.14,3.53,0.85,1.98,0.05,6.53,169.9,2.44,0
99.02,3.34,0.85,1.99,0.07,5.07,169.75,2.72,0
98.91,3.34,0.85,2.0,0.09,5.23,169.8,2.72,0
97.99,3.15,-1.62,10.78,0.73,5.44,170.06,2.72,0
97.91,2.97,-1.63,10.79,0.76,4.16,170.49,2.73,0
99.07,2.79,-1.57,10.66,1.9,3.11,168.24,2.76,0
99.14,2.59,-1.58,10.67,1.93,3.61,170.59,2.79,0
98.94,2.6,0.97,6.9,3.94,3.26,168.32,2.8,0
98.61,2.38,0.94,6.91,4.0,2.77,169.74,2.82,0
98.29,2.22,0.92,6.93,4.06,2.67,169.04,2.83,0
98.11,2.24,0.48,7.35,5.02,9.24,158.11,2.84,0
97.78,2.07,0.45,7.37,5.08,3.85,162.42,2.85,0
96.89,2.07,0.43,7.37,5.15,5.9,162.73,2.85,0
96.59,2.08,-2.5,10.29,1.44,9.16,159.12,2.85,0
96.29,2.09,-2.55,10.32,1.54,6.14,160.39,2.85,0
96.64,1.91,-2.62,10.37,1.63,7.38,158.68,2.85,0
96.35,1.92,-2.67,10.41,1.73,4.98,162.93,2.85,0
95.58,1.92,-3.05,10.77,0.61,3.37,161.16,2.84,0
90.2,1.93,-3.86,11.57,-2.17,3.54,164.57,2.81,0
83.94,1.74,-3.88,11.59,-2.13,1.98,160.61,2.69,0
80.26,1.75,-3.89,11.59,-2.09,2.51,165.92,2.66,0
73.65,1.75,-3.9,12.88,-1.72,2.4,166.99,2.62,0
69.92,1.76,-3.91,12.88,-1.68,2.5,165.24,2.61,0
63.73,1.7,-0.5,9.47,4.2,2.42,167.3,2.58,0
61.18,0.64,-0.5,9.46,4.2,2.35,169.42,2.57,0
58.39,0.64,-0.5,9.46,4.2,1.88,167.64,2.55,0
59.62,0.64,-0.5,9.45,4.21,1.79,161.99,2.56,0
58.04,0.64,-0.5,9.45,4.21,1.68,163.38,2.55,0
56.64,0.64,-0.49,9.45,4.22,1.76,163.25,2.54,0
55.35,0.64,-0.49,9.44,4.22,1.84,163.1,2.53,0
54.13,0.64,-0.49,9.44,4.22,1.87,162.97,2.53,0
53.0,0.64,-0.49,9.43,4.23,1.76,162.87,2.52,0
51.79,0.64,-0.49,9.43,4.23,1.64,162.77,2.51,0
50.56,0.64,8.79,0.0,0.0,1.66,162.7,2.51,0
51.87,23.76,-1.94,8.81,0.7,1.57,162.52,2.51,0
50.81,23.76,-1.93,8.81,0.72,1.32,163.57,2.51,0
52.83,23.86,-1.92,8.81,0.75,1.26,301.92,2.52,0
54.6,23.85,-1.92,8.82,0.77,0.21,238.36,2.53,0
53.95,22.87,-9.03,6.49,6.02,0.0,241.17,2.53,0
53.15,23.46,-9.02,6.48,6.04,5.77,214.82,2.52,0
52.27,21.0,-9.01,6.47,6.06,3.18,233.02,2.52,0
52.19,21.0,-8.99,6.46,6.07,2.94,229.91,2.52,0
59.3,20.79,-8.98,6.44,6.09,3.07,162.24,2.56,0
57.58,20.77,-9.09,10.55,4.81,3.03,215.54,2.55,0
49.06,23.75,-4.48,3.23,-0.58,2.92,160.91,2.5,0
48.09,23.75,-4.47,3.23,-0.58,16.18,160.08,2.49,0
47.36,23.75,-4.46,3.23,-0.58,6.46,152.68,2.48,0
46.34,23.75,-4.45,3.23,-0.58,2.57,154.99,2.48,0
46.1,23.75,-4.44,3.23,-0.58,1.58,161.9,2.48,0
45.34,23.75,-4.43,3.23,-0.58,0.68,165.4,2.47,0
44.63,23.75,-4.42,3.23,-0.58,-0.0,166.73,2.47,0
44.71,23.75,-4.41,3.23,-0.58,0.0,169.17,2.47,0
43.46,23.75,-4.4,3.23,-0.58,0.0,173.26,2.46,0
42.79,23.75,-3.46,8.38,1.21,0.0,170.84,2.45,0
43.56,22.58,-3.46,8.38,1.21,-0.0,165.52,2.46,0
42.75,22.58,-3.46,8.38,1.21,0.0,173.33,2.45,0
46.32,22.58,-3.46,8.38,1.21,0.0,173.57,2.49,0
45.86,22.58,-3.45,8.38,1.21,0.0,173.25,2.5,0
44.55,22.58,-3.45,8.38,1.21,0.0,173.48,2.48,0
43.97,22.58,-3.45,8.38,1.21,0.0,173.14,2.48,0
33.03,22.58,-3.45,8.38,1.21,0.0,172.15,2.37,0
31.97,22.58,-3.45,8.38,1.21,0.0,172.34,2.36,0
31.7,22.58,-3.44,8.38,1.21,0.0,172.01,2.36,0
34.3,22.58,-3.08,5.47,-0.59,0.0,171.68,2.38,0
34.16,22.58,-3.08,5.47,-0.59,0.0,171.78,2.38,0
34.06,22.58,-3.08,5.47,-0.59,0.0,170.29,2.38,0
33.92,22.58,-3.08,5.47,-0.59,0.0,168.79,2.38,0
33.8,22.58,-3.08,5.47,-0.59,0.0,166.45,2.38,0
33.67,22.58,-3.08,5.47,-0.59,0.0,163.93,2.39,0
35.98,22.58,-3.07,5.47,-0.59,0.0,160.96,2.45,0
33.43,22.58,-3.07,5.47,-0.59,0.0,159.67,2.4,0
33.31,22.58,-3.07,5.47,-0.59,0.0,158.42,2.42,0
35.67,22.58,-3.07,5.47,-0.59,-0.0,155.71,2.5,0
35.58,22.58,-1.33,5.13,-1.05,-0.0,154.78,2.51,0
33.21,22.58,-1.33,5.13,-1.05,-0.0,152.96,2.47,0
35.87,22.58,-1.33,5.13,-1.05,0.02,151.64,2.52,0
36.02,22.58,-1.33,5.13,-1.05,-0.0,148.14,2.52,0
36.17,22.58,-1.33,5.13,-1.05,-0.0,146.8,2.51,0
36.24,22.58,-1.33,5.13,-1.05,0.0,145.84,2.49,0
33.88,22.58,-1.33,5.13,-1.05,0.01,145.25,2.49,0
36.24,22.58,-1.33,5.13,-1.05,0.0,144.61,2.45,0
36.29,22.58,-1.33,5.13,-1.05,-0.0,141.75,2.42,0
36.35,22.58,-1.32,5.13,-1.05,0.0,141.81,2.38,0
6.94,9.23,-1.98,4.38,0.15,53.28,4724.53,1.11,0
6.68,10.34,-1.98,4.39,0.14,45.91,6245.4,1.12,0
6.61,10.8,-1.99,4.4,0.12,44.39,6040.36,1.15,0
6.49,11.28,-2.0,4.41,0.11,48.52,5866.76,1.17,0
6.33,11.85,-2.0,4.43,0.09,42.17,5693.58,1.19,0
6.16,12.45,-2.01,4.44,0.08,142.46,583.4,1.21,0
9.22,11.16,-2.01,4.45,0.06,116.19,1476.4,1.39,0
9.18,12.98,-2.02,4.46,0.05,115.2,1468.88,1.4,0
9.12,12.98,-2.02,4.47,0.03,111.6,946.56,1.41,0
9.03,14.2,-2.03,4.48,0.02,111.22,1746.06,1.41,0
8.97,14.2,-2.05,4.45,-0.13,97.23,1050.74,1.42,0
8.83,14.2,-2.27,4.18,-1.34,95.84,955.86,1.42,0
11.22,14.2,-2.27,4.18,-1.35,102.03,1042.36,1.5,0
10.47,14.2,-2.28,4.19,-1.36,98.89,985.76,1.48,0
9.0,14.2,-2.28,4.19,-1.37,95.49,975.77,1.44,0
8.31,14.2,-2.29,4.19,-1.38,93.43,960.73,1.42,0
9.4,14.2,-2.3,4.2,-1.4,88.69,942.67,1.46,0
9.11,14.2,-2.3,4.2,-1.41,87.56,1096.44,1.46,0
11.86,14.2,-2.31,4.21,-1.42,36.2,1068.36,1.53,0
13.96,15.05,-2.04,3.67,-2.5,36.21,1050.19,1.63,0
13.39,15.36,-2.04,5.33,-3.02,39.78,1193.55,1.63,0
13.31,14.99,-2.05,5.42,-3.07,35.43,1175.02,1.65,0
13.29,15.31,-2.06,5.32,-3.07,41.67,1159.05,1.67,0
15.0,15.69,-2.06,5.22,-3.06,37.89,1095.43,1.75,0
14.91,16.19,-2.07,5.13,-3.05,34.18,1045.06,1.76,0
15.74,16.69,-2.08,5.9,-2.71,28.5,964.95,1.8,0
18.65,17.17,-2.08,7.0,-2.32,26.04,924.2,1.9,0
21.62,16.21,-2.11,9.02,-2.42,13.18,814.73,1.98,0
21.7,44.08,-1.96,8.45,-4.97,9.59,773.38,1.97,0
22.94,43.86,-1.97,8.37,-5.02,11.22,726.82,1.96,0
22.92,43.64,-2.32,5.57,-5.22,12.8,700.62,1.95,0
25.11,43.43,-2.36,5.19,-5.24,9.98,666.9,1.94,0
24.74,43.18,-2.37,5.11,-5.23,10.3,663.95,1.94,0
24.29,42.95,-2.38,5.04,-5.22,11.38,640.14,1.93,0
26.08,42.72,-2.38,4.96,-5.21,13.33,626.18,1.94,0
25.47,42.49,-2.39,4.89,-5.2,10.72,606.08,1.93,0
27.05,42.35,-2.4,4.81,-5.19,11.31,438.0,1.93,0
26.26,42.22,-1.8,2.21,-4.96,13.44,413.79,1.92,0
24.67,42.08,-1.79,1.79,-4.9,9.72,438.16,1.91,0
25.17,41.95,-1.8,1.72,-4.86,9.12,419.59,1.9,0
23.38,41.82,-1.8,1.67,-4.9,10.29,408.69,1.89,0
21.5,41.69,-1.8,1.65,-5.19,9.62,393.55,1.87,0
19.55,41.57,-1.81,1.57,-5.15,10.1,384.55,1.85,0
19.67,41.44,-1.81,1.49,-5.11,4.76,371.06,1.85,0
17.58,41.31,-1.78,1.88,-5.22,4.24,313.67,1.82,0
15.65,41.19,-1.45,5.91,-6.49,3.63,304.97,1.8,0
12.64,41.06,-1.45,5.67,-6.45,3.95,328.22,1.75,0
12.15,41.01,-1.15,5.27,-6.24,3.39,317.95,1.74,0
13.57,41.01,-1.15,5.21,-6.28,3.08,310.67,1.75,0
9.01,41.01,-1.16,8.97,-7.45,2.81,303.51,1.66,0
2.43,41.01,-1.16,12.99,-8.69,2.07,292.65,1.33,0
4.58,41.01,-1.17,13.6,-8.92,1.61,284.67,1.49,0
5.87,41.01,-1.13,13.35,-8.62,1.09,275.27,1.54,0
9.74,41.01,-0.69,7.77,-6.79,0.36,268.39,1.66,0
9.66,41.01,-0.69,6.97,-6.93,0.04,260.95,1.65,0
9.34,41.01,-0.69,6.69,-6.84,0.35,252.13,1.63,0
8.84,41.01,-0.7,6.69,-6.83,0.12,246.2,1.62,0
8.17,41.01,-3.24,6.69,-6.83,-0.0,239.25,1.6,0
3.67,41.01,-3.26,9.7,-6.93,0.01,232.54,1.4,0
6.57,41.01,-3.27,10.27,-7.31,0.27,224.25,1.54,0
7.94,41.01,-3.28,9.57,-7.67,0.01,212.64,1.61,0
6.82,41.05,-3.29,6.13,-10.98,-0.0,225.29,1.56,0
0.17,40.99,-3.3,5.3,-10.87,0.0,494.48,0.78,0
4.42,41.01,-3.31,5.3,-10.84,0.08,473.01,1.44,0
4.86,41.01,-3.67,5.23,-13.04,0.0,535.7,1.49,0
4.62,41.01,-4.5,5.21,-17.97,-0.0,1345.89,1.49,0
6.23,41.01,-4.51,5.23,-17.95,0.03,1357.39,1.62,0
9.46,41.01,-3.44,5.24,-17.93,2.43,1393.07,1.76,0
10.75,41.01,-3.45,4.88,-18.39,22.4,1402.47,1.85,0
66.36,41.01,-3.46,4.84,-18.42,23.41,1393.02,2.48,0
69.78,41.01,-3.47,6.1,-14.09,29.23,1307.62,2.55,0
72.23,41.01,-3.48,8.11,-7.55,35.04,1311.23,2.59,0
71.59,41.01,-3.49,8.2,-7.47,37.76,1317.31,2.59,0
71.9,41.01,-3.5,7.89,-8.23,35.41,1328.9,2.6,0
71.26,41.01,-3.51,7.79,-8.51,27.1,1367.3,2.59,0
71.46,41.01,-3.52,7.84,-8.44,20.73,1394.37,2.6,0
71.71,41.01,-3.53,7.97,-8.4,19.16,1374.08,2.6,0
71.11,41.01,-3.53,8.03,-8.34,20.99,1286.43,2.6,0
71.45,41.01,-3.54,8.08,-8.27,22.58,1177.9,2.59,0
70.93,41.01,-3.55,8.13,-8.2,25.44,1085.55,2.59,0
71.36,41.01,-4.68,5.9,-1.59,33.18,996.86,2.59,0
70.98,53.24,-4.68,10.2,-9.31,37.14,911.44,2.58,0
73.17,53.41,-4.68,10.09,-9.37,37.21,931.37,2.56,0
72.9,41.01,-4.68,9.98,-9.43,33.44,996.51,2.54,0
73.68,41.01,-4.68,9.87,-9.49,32.36,880.09,2.48,0
73.44,41.01,-4.68,9.75,-9.55,32.88,145.6,2.44,0
74.34,41.01,-4.68,9.64,-9.6,28.12,146.54,2.33,0
75.82,41.01,-4.68,9.99,-7.4,22.41,148.46,2.2,0
76.99,41.01,-4.67,9.96,-7.46,24.69,149.57,2.15,0
76.59,41.01,-4.67,9.92,-7.52,29.89,149.7,2.14,0
72.95,41.01,-4.67,9.88,-7.58,32.48,149.89,2.2,0
73.47,41.01,-4.66,9.84,-7.64,32.58,150.11,2.15,0
71.16,41.01,-4.66,7.18,-4.01,32.87,149.85,2.17,0
71.87,41.01,-4.66,7.2,-4.03,34.98,150.38,2.13,0
71.3,41.01,-4.65,7.23,-4.05,34.11,150.22,2.12,0
71.78,41.01,-4.65,7.25,-4.07,34.86,149.64,2.12,0
72.91,41.01,-4.64,7.27,-4.08,34.46,149.44,2.13,0
72.31,41.01,-4.64,6.54,-6.17,33.17,156.12,2.14,0
72.65,41.01,-4.63,6.54,-6.18,31.71,156.76,2.17,0
71.88,41.01,-4.62,6.54,-6.19,30.57,157.11,2.17,0
72.93,41.01,-4.62,6.53,-6.2,30.05,157.45,2.28,0
72.14,41.01,-4.61,6.52,-6.2,29.22,157.46,2.29,0
72.44,41.01,-4.72,6.65,-8.36,28.67,158.0,2.36,0
73.56,41.01,-4.75,6.71,-8.38,28.32,158.17,2.45,0
71.88,41.01,-4.78,6.76,-8.4,26.28,158.23,2.42,0
72.21,41.01,-4.82,6.82,-8.41,27.93,158.6,2.45,0
74.82,41.01,-4.85,6.88,-8.43,25.37,158.47,2.36,0
74.32,41.01,-5.24,15.63,-2.21,27.28,158.84,2.35,0
78.63,41.01,-5.27,15.65,-2.21,24.56,158.82,2.42,0
79.31,41.01,-5.29,15.66,-2.2,24.11,159.3,2.45,0
80.76,41.01,-5.31,15.68,-2.2,23.43,159.54,2.47,0
82.58,41.01,-5.33,15.69,-2.19,23.27,159.71,2.48,0
83.04,41.01,-5.35,15.7,-2.19,22.66,160.05,2.49,0
85.4,41.01,-5.37,15.72,-2.18,22.22,159.99,2.56,0
92.23,41.01,-5.39,15.73,-2.17,21.88,160.34,2.7,0
93.38,41.01,-5.41,15.74,-2.17,21.44,160.28,2.7,0
95.26,41.01,-5.43,15.75,-2.16,21.1,160.62,2.71,0
97.45,41.01,-5.35,17.25,-1.62,20.67,159.94,2.71,0
98.42,40.84,-4.68,18.93,-3.97,20.07,160.27,2.72,0
90.97,40.49,-4.68,18.88,-4.04,19.98,160.7,2.69,0
84.99,40.15,-4.67,17.06,-7.58,19.13,162.57,2.67,0
79.13,39.73,-4.66,17.0,-7.64,18.35,163.38,2.58,0
70.98,39.32,-4.15,15.83,-7.74,17.81,163.65,2.43,0
67.68,39.17,-2.98,13.19,-7.89,16.48,164.33,2.42,0
65.07,39.15,-2.97,13.12,-7.97,15.41,164.93,2.4,0
62.7,39.13,-2.96,13.05,-8.04,14.15,165.83,2.37,0
60.34,39.1,-2.96,12.98,-8.11,13.21,166.49,2.34,0
109.21,39.07,-2.87,10.11,-9.7,12.95,167.18,2.75,0
107.69,38.94,-3.38,7.86,-10.72,11.95,168.0,2.75,0
100.18,38.7,-3.37,7.78,-10.74,11.44,168.67,2.72,0
95.12,38.47,-3.36,7.69,-10.75,10.95,169.08,2.71,0
88.05,38.23,-3.35,7.61,-10.77,11.02,169.86,2.68,0
